,arrival_time,symbol,seqno,price,destination,wire_length
1112,1473412241.244221,APPL,279,1626.0,C,77
1113,1473412241.34763,APPL,279,1626.0,B,77
1114,1473412241.377386,APPL,279,1626.0,A,77
1115,1473412242.310934,APPL,280,1504.0,C,77
1116,1473412242.311767,APPL,280,1504.0,A,77
1117,1473412242.466869,APPL,280,1504.0,B,77
1118,1473412242.602518,APPL,280,1504.0,D,77
1119,1473412243.242426,APPL,281,1660.0,C,77
1120,1473412243.524141,APPL,281,1660.0,A,77
1121,1473412243.530151,APPL,281,1660.0,D,77
1122,1473412243.545416,APPL,281,1660.0,B,77
1123,1473412244.299258,APPL,282,1633.0,C,77
1124,1473412244.307643,APPL,282,1633.0,D,77
1125,1473412244.340991,APPL,282,1633.0,A,77
1126,1473412244.517264,APPL,282,1633.0,B,77
1127,1473412245.241172,APPL,283,1596.0,D,77
1128,1473412245.535535,APPL,283,1596.0,C,77
1129,1473412245.538632,APPL,283,1596.0,A,77
1130,1473412246.405666,APPL,284,1565.0,C,77
1131,1473412246.480097,APPL,284,1565.0,D,77
1132,1473412246.480466,APPL,284,1565.0,A,77
1133,1473412246.537885,APPL,284,1565.0,B,77
1134,1473412247.321681,APPL,285,1538.0,C,77
1135,1473412247.333717,APPL,285,1538.0,D,77
1136,1473412247.348249,APPL,285,1538.0,B,77
1137,1473412247.546207,APPL,285,1538.0,A,77
1138,1473412248.127962,APPL,286,1563.0,D,77
1139,1473412248.340543,APPL,286,1563.0,B,77
1140,1473412248.371489,APPL,286,1563.0,A,77
1141,1473412248.431645,APPL,286,1563.0,C,77
1142,1473412249.146933,APPL,287,1591.0,D,77
1143,1473412249.387776,APPL,287,1591.0,A,77
1144,1473412249.414745,APPL,287,1591.0,C,77
1145,1473412249.458352,APPL,287,1591.0,B,77
1146,1473412250.254129,APPL,288,1639.0,D,77
1147,1473412250.308127,APPL,288,1639.0,C,77
1148,1473412250.432053,APPL,288,1639.0,B,77
1149,1473412250.583484,APPL,288,1639.0,A,77
1150,1473412251.175191,APPL,289,1697.0,D,77
1151,1473412251.319896,APPL,289,1697.0,C,77
1152,1473412251.433595,APPL,289,1697.0,A,77
1153,1473412251.603044,APPL,289,1697.0,B,77
1154,1473412252.328512,APPL,290,1590.0,C,77
1155,1473412252.435621,APPL,290,1590.0,A,77
1156,1473412252.464504,APPL,290,1590.0,B,77
1157,1473412252.522856,APPL,290,1590.0,D,77
1158,1473412253.134204,APPL,291,1638.0,D,77
1159,1473412253.235711,APPL,291,1638.0,C,77
1160,1473412253.329443,APPL,291,1638.0,B,77
1161,1473412253.439028,APPL,291,1638.0,A,77
1162,1473412254.408859,APPL,292,1508.0,C,77
1163,1473412254.510931,APPL,292,1508.0,B,77
1164,1473412254.538646,APPL,292,1508.0,D,77
1165,1473412254.578866,APPL,292,1508.0,A,77
1166,1473412255.293802,APPL,293,1627.0,C,77
1167,1473412255.315701,APPL,293,1627.0,B,77
1168,1473412255.517904,APPL,293,1627.0,A,77
1169,1473412255.563312,APPL,293,1627.0,D,77
1170,1473412256.304499,APPL,294,1681.0,D,77
1171,1473412256.425354,APPL,294,1681.0,C,77
1172,1473412256.516893,APPL,294,1681.0,B,77
1173,1473412256.597149,APPL,294,1681.0,A,77
1174,1473412257.30858,APPL,295,1622.0,A,77
1175,1473412257.381346,APPL,295,1622.0,B,77
1176,1473412257.439312,APPL,295,1622.0,C,77
1177,1473412257.53544,APPL,295,1622.0,D,77
1178,1473412258.262044,APPL,296,1596.0,C,77
1179,1473412258.308747,APPL,296,1596.0,B,77
1180,1473412258.352276,APPL,296,1596.0,A,77
1181,1473412258.543453,APPL,296,1596.0,D,77
1182,1473412259.528102,APPL,297,1694.0,B,77
1183,1473412259.553828,APPL,297,1694.0,D,77
1184,1473412259.560082,APPL,297,1694.0,A,77
1185,1473412259.581555,APPL,297,1694.0,C,77
1186,1473412260.16546,APPL,298,1524.0,D,77
1187,1473412260.248182,APPL,298,1524.0,C,77
1188,1473412260.364626,APPL,298,1524.0,A,77
1189,1473412260.55086,APPL,298,1524.0,B,77
1190,1473412261.185716,APPL,299,1558.0,D,77
1191,1473412261.341688,APPL,299,1558.0,B,77
1192,1473412261.441775,APPL,299,1558.0,C,77
1193,1473412261.479799,APPL,299,1558.0,A,77
1194,1473412262.162728,APPL,300,1531.0,D,77
1195,1473412262.490784,APPL,300,1531.0,B,77
1196,1473412262.496526,APPL,300,1531.0,A,77
1197,1473412262.554904,APPL,300,1531.0,C,77
1198,1473412263.355625,APPL,301,1548.0,C,77
1199,1473412263.367369,APPL,301,1548.0,A,77
1200,1473412263.571518,APPL,301,1548.0,D,77
1201,1473412263.57206,APPL,301,1548.0,B,77
1202,1473412264.301528,APPL,302,1556.0,C,77
1203,1473412264.357129,APPL,302,1556.0,A,77
1204,1473412264.48955,APPL,302,1556.0,B,77
1205,1473412264.534631,APPL,302,1556.0,D,77
1206,1473412265.255475,APPL,303,1622.0,D,77
1207,1473412265.256185,APPL,303,1622.0,C,77
1208,1473412265.403318,APPL,303,1622.0,A,77
1209,1473412265.575769,APPL,303,1622.0,B,77
1210,1473412266.177929,APPL,304,1624.0,D,77
1211,1473412266.309742,APPL,304,1624.0,A,77
1212,1473412266.340141,APPL,304,1624.0,B,77
1213,1473412266.502103,APPL,304,1624.0,C,77
1214,1473412267.208036,APPL,305,1500.0,C,77
1215,1473412267.537685,APPL,305,1500.0,D,77
1216,1473412267.558255,APPL,305,1500.0,B,77
1217,1473412267.576124,APPL,305,1500.0,A,77
1218,1473412268.12897,APPL,306,1545.0,D,77
1219,1473412268.302926,APPL,306,1545.0,C,77
1220,1473412268.306128,APPL,306,1545.0,A,77
1221,1473412268.499633,APPL,306,1545.0,B,77
1222,1473412269.243437,APPL,307,1531.0,C,77
1223,1473412269.381329,APPL,307,1531.0,A,77
1224,1473412269.496478,APPL,307,1531.0,D,77
1225,1473412269.581524,APPL,307,1531.0,B,77
1226,1473412270.153148,APPL,308,1528.0,D,77
1227,1473412270.400291,APPL,308,1528.0,B,77
1228,1473412270.562968,APPL,308,1528.0,A,77
1229,1473412270.573275,APPL,308,1528.0,C,77
1230,1473412271.437101,APPL,309,1631.0,A,77
1231,1473412271.495152,APPL,309,1631.0,B,77
1232,1473412271.532273,APPL,309,1631.0,C,77
1233,1473412271.560714,APPL,309,1631.0,D,77
1234,1473412272.416044,APPL,310,1617.0,A,77
1235,1473412272.491745,APPL,310,1617.0,D,77
1236,1473412272.53516,APPL,310,1617.0,C,77
1237,1473412272.599097,APPL,310,1617.0,B,77
1238,1473412273.262018,APPL,311,1583.0,C,77
1239,1473412273.398022,APPL,311,1583.0,B,77
1240,1473412273.441469,APPL,311,1583.0,D,77
1241,1473412273.489981,APPL,311,1583.0,A,77
1242,1473412274.32339,APPL,312,1686.0,D,77
1243,1473412274.460401,APPL,312,1686.0,A,77
1244,1473412274.573063,APPL,312,1686.0,C,77
1245,1473412274.579528,APPL,312,1686.0,B,77
1246,1473412275.338029,APPL,313,1515.0,A,77
1247,1473412275.347038,APPL,313,1515.0,C,77
1248,1473412275.435182,APPL,313,1515.0,D,77
1249,1473412276.176646,APPL,314,1642.0,D,77
1250,1473412276.27259,APPL,314,1642.0,C,77
1251,1473412276.327101,APPL,314,1642.0,B,77
1252,1473412276.347936,APPL,314,1642.0,A,77
1253,1473412277.237074,APPL,315,1564.0,C,77
1254,1473412277.304772,APPL,315,1564.0,B,77
1255,1473412277.320208,APPL,315,1564.0,D,77
1256,1473412277.438712,APPL,315,1564.0,A,77
1257,1473412278.354762,APPL,316,1633.0,B,77
1258,1473412278.383738,APPL,316,1633.0,A,77
1259,1473412278.419386,APPL,316,1633.0,D,77
1260,1473412278.551531,APPL,316,1633.0,C,77
1261,1473412279.340228,APPL,317,1548.0,D,77
1262,1473412279.343536,APPL,317,1548.0,B,77
1263,1473412279.510958,APPL,317,1548.0,A,77
1264,1473412279.580873,APPL,317,1548.0,C,77
1265,1473412280.337801,APPL,318,1578.0,D,77
1266,1473412280.453553,APPL,318,1578.0,C,77
1267,1473412280.458835,APPL,318,1578.0,B,77
1268,1473412280.499599,APPL,318,1578.0,A,77
1269,1473412281.309321,APPL,319,1608.0,D,77
1270,1473412281.33344,APPL,319,1608.0,B,77
1271,1473412281.547947,APPL,319,1608.0,C,77
1272,1473412281.592661,APPL,319,1608.0,A,77
1273,1473412282.175671,APPL,320,1563.0,D,77
1274,1473412282.34083,APPL,320,1563.0,B,77
1275,1473412282.47013,APPL,320,1563.0,A,77
1276,1473412282.555541,APPL,320,1563.0,C,77
1277,1473412283.334311,APPL,321,1575.0,D,77
1278,1473412283.414251,APPL,321,1575.0,C,77
1279,1473412283.482322,APPL,321,1575.0,A,77
1280,1473412283.513827,APPL,321,1575.0,B,77
1281,1473412284.202489,APPL,322,1593.0,D,77
1282,1473412284.315554,APPL,322,1593.0,C,77
1283,1473412284.316083,APPL,322,1593.0,B,77
1284,1473412284.555513,APPL,322,1593.0,A,77
1285,1473412285.339316,APPL,323,1660.0,C,77
1286,1473412285.426717,APPL,323,1660.0,D,77
1287,1473412285.478345,APPL,323,1660.0,A,77
1288,1473412285.569402,APPL,323,1660.0,B,77
1289,1473412286.406971,APPL,324,1648.0,B,77
1290,1473412286.535422,APPL,324,1648.0,C,77
1291,1473412286.555918,APPL,324,1648.0,D,77
1292,1473412286.580223,APPL,324,1648.0,A,77
1293,1473412287.191362,APPL,325,1679.0,D,77
1294,1473412287.431954,APPL,325,1679.0,A,77
1295,1473412287.597036,APPL,325,1679.0,C,77
1296,1473412287.60227,APPL,325,1679.0,B,77
1297,1473412288.206093,APPL,326,1503.0,D,77
1298,1473412288.365721,APPL,326,1503.0,A,77
1299,1473412288.475013,APPL,326,1503.0,C,77
1300,1473412288.521092,APPL,326,1503.0,B,77
1301,1473412289.243256,APPL,327,1547.0,D,77
1302,1473412289.403652,APPL,327,1547.0,A,77
1303,1473412289.404568,APPL,327,1547.0,B,77
1304,1473412289.50323,APPL,327,1547.0,C,77
1305,1473412290.316842,APPL,328,1674.0,D,77
1306,1473412290.36132,APPL,328,1674.0,C,77
1307,1473412290.401244,APPL,328,1674.0,B,77
1308,1473412290.560314,APPL,328,1674.0,A,77
1309,1473412291.33794,APPL,329,1592.0,D,77
1310,1473412291.339026,APPL,329,1592.0,B,77
1311,1473412291.375288,APPL,329,1592.0,A,77
1312,1473412291.48899,APPL,329,1592.0,C,77
1313,1473412292.280151,APPL,330,1519.0,C,77
1314,1473412292.309852,APPL,330,1519.0,A,77
1315,1473412292.420162,APPL,330,1519.0,D,77
1316,1473412292.43868,APPL,330,1519.0,B,77
1317,1473412293.311364,APPL,331,1624.0,D,77
1318,1473412293.344058,APPL,331,1624.0,C,77
1319,1473412293.39172,APPL,331,1624.0,B,77
1320,1473412293.600283,APPL,331,1624.0,A,77
1321,1473412294.20864,APPL,332,1510.0,D,77
1322,1473412294.336879,APPL,332,1510.0,C,77
1323,1473412294.432891,APPL,332,1510.0,B,77
1324,1473412294.466158,APPL,332,1510.0,A,77
1325,1473412295.340126,APPL,333,1650.0,D,77
1326,1473412295.418095,APPL,333,1650.0,B,77
1327,1473412295.453143,APPL,333,1650.0,A,77
1328,1473412295.504957,APPL,333,1650.0,C,77
1329,1473412296.125033,APPL,334,1583.0,D,77
1330,1473412296.357847,APPL,334,1583.0,B,77
1331,1473412296.360325,APPL,334,1583.0,C,77
1332,1473412296.361985,APPL,334,1583.0,A,77
1333,1473412297.347161,APPL,335,1529.0,A,77
1334,1473412297.386736,APPL,335,1529.0,C,77
1335,1473412297.442767,APPL,335,1529.0,B,77
1336,1473412297.45751,APPL,335,1529.0,D,77
1337,1473412298.398603,APPL,336,1598.0,A,77
1338,1473412298.442183,APPL,336,1598.0,C,77
1339,1473412298.492655,APPL,336,1598.0,B,77
1340,1473412298.495745,APPL,336,1598.0,D,77
1341,1473412299.327764,APPL,337,1594.0,D,77
1342,1473412299.418677,APPL,337,1594.0,A,77
1343,1473412299.434376,APPL,337,1594.0,B,77
1344,1473412299.545072,APPL,337,1594.0,C,77
1345,1473412300.139423,APPL,338,1697.0,D,77
1346,1473412300.252732,APPL,338,1697.0,C,77
1347,1473412300.35489,APPL,338,1697.0,B,77
1348,1473412300.497535,APPL,338,1697.0,A,77
1349,1473412301.248209,APPL,339,1520.0,D,77
1350,1473412301.249971,APPL,339,1520.0,C,77
1351,1473412301.447016,APPL,339,1520.0,A,77
1352,1473412301.565492,APPL,339,1520.0,B,77
1353,1473412302.338549,APPL,340,1516.0,C,77
1354,1473412302.427943,APPL,340,1516.0,B,77
1355,1473412302.582328,APPL,340,1516.0,D,77
1356,1473412302.588169,APPL,340,1516.0,A,77
1357,1473412303.306901,APPL,341,1607.0,C,77
1358,1473412303.432305,APPL,341,1607.0,B,77
1359,1473412303.442877,APPL,341,1607.0,D,77
1360,1473412303.521662,APPL,341,1607.0,A,77
1361,1473412304.274413,APPL,342,1657.0,D,77
1362,1473412304.339585,APPL,342,1657.0,A,77
1363,1473412304.4635,APPL,342,1657.0,B,77
1364,1473412304.565742,APPL,342,1657.0,C,77
1365,1473412305.230442,APPL,343,1502.0,D,77
1366,1473412305.308438,APPL,343,1502.0,C,77
1367,1473412305.339154,APPL,343,1502.0,B,77
1368,1473412305.421148,APPL,343,1502.0,A,77
1369,1473412306.29451,APPL,344,1534.0,D,77
1370,1473412306.315632,APPL,344,1534.0,C,77
1371,1473412306.341908,APPL,344,1534.0,A,77
1372,1473412306.506519,APPL,344,1534.0,B,77
1373,1473412307.282875,APPL,345,1525.0,C,77
1374,1473412307.286326,APPL,345,1525.0,D,77
1375,1473412307.423706,APPL,345,1525.0,B,77
1376,1473412307.604074,APPL,345,1525.0,A,77
1377,1473412308.267437,APPL,346,1658.0,D,77
1378,1473412308.424666,APPL,346,1658.0,C,77
1379,1473412308.472898,APPL,346,1658.0,A,77
1380,1473412308.570749,APPL,346,1658.0,B,77
1381,1473412309.307165,APPL,347,1543.0,A,77
1382,1473412309.374252,APPL,347,1543.0,C,77
1383,1473412309.403428,APPL,347,1543.0,D,77
1384,1473412309.445468,APPL,347,1543.0,B,77
1385,1473412310.314024,APPL,348,1567.0,D,77
1386,1473412310.542038,APPL,348,1567.0,B,77
1387,1473412310.558227,APPL,348,1567.0,C,77
1388,1473412310.560897,APPL,348,1567.0,A,77
1389,1473412311.226939,APPL,349,1539.0,C,77
1390,1473412311.475623,APPL,349,1539.0,A,77
1391,1473412311.493505,APPL,349,1539.0,D,77
1392,1473412311.49845,APPL,349,1539.0,B,77
1393,1473412312.308936,APPL,350,1543.0,C,77
1394,1473412312.424903,APPL,350,1543.0,A,77
1395,1473412312.509848,APPL,350,1543.0,B,77
1396,1473412312.512142,APPL,350,1543.0,D,77
1397,1473412313.494137,APPL,351,1500.0,B,77
1398,1473412313.509737,APPL,351,1500.0,A,77
1399,1473412313.512509,APPL,351,1500.0,C,77
1400,1473412313.543418,APPL,351,1500.0,D,77
1401,1473412314.254544,APPL,352,1566.0,D,77
1402,1473412314.344005,APPL,352,1566.0,B,77
1403,1473412314.524967,APPL,352,1566.0,C,77
1404,1473412314.584077,APPL,352,1566.0,A,77
1405,1473412315.396721,APPL,353,1657.0,B,77
1406,1473412315.451255,APPL,353,1657.0,C,77
1407,1473412315.478185,APPL,353,1657.0,D,77
1408,1473412315.573344,APPL,353,1657.0,A,77
1409,1473412316.435652,APPL,354,1570.0,B,77
1410,1473412316.446592,APPL,354,1570.0,C,77
1411,1473412316.521983,APPL,354,1570.0,A,77
1412,1473412316.565478,APPL,354,1570.0,D,77
1413,1473412317.213664,APPL,355,1631.0,D,77
1414,1473412317.336074,APPL,355,1631.0,A,77
1415,1473412317.529217,APPL,355,1631.0,B,77
1416,1473412317.554798,APPL,355,1631.0,C,77
1417,1473412318.183943,APPL,356,1615.0,D,77
1418,1473412318.514438,APPL,356,1615.0,C,77
1419,1473412318.560905,APPL,356,1615.0,A,77
1420,1473412318.586372,APPL,356,1615.0,B,77
1421,1473412319.266467,APPL,357,1643.0,C,77
1422,1473412319.286847,APPL,357,1643.0,D,77
1423,1473412319.441981,APPL,357,1643.0,B,77
1424,1473412319.497462,APPL,357,1643.0,A,77
1425,1473412320.110618,APPL,358,1662.0,D,77
1426,1473412320.442813,APPL,358,1662.0,B,77
1427,1473412320.457193,APPL,358,1662.0,C,77
1428,1473412320.59534,APPL,358,1662.0,A,77
1429,1473412321.331092,APPL,359,1530.0,A,77
1430,1473412321.345464,APPL,359,1530.0,B,77
1431,1473412321.36559,APPL,359,1530.0,D,77
1432,1473412321.517154,APPL,359,1530.0,C,77
1433,1473412322.32047,APPL,360,1580.0,D,77
1434,1473412322.402572,APPL,360,1580.0,A,77
1435,1473412322.436914,APPL,360,1580.0,B,77
1436,1473412322.556999,APPL,360,1580.0,C,77
1437,1473412323.247727,APPL,361,1557.0,D,77
1438,1473412323.358915,APPL,361,1557.0,C,77
1439,1473412323.433404,APPL,361,1557.0,B,77
1440,1473412323.511434,APPL,361,1557.0,A,77
1441,1473412324.158778,APPL,362,1519.0,D,77
1442,1473412324.48372,APPL,362,1519.0,A,77
1443,1473412324.541238,APPL,362,1519.0,B,77
1444,1473412324.580481,APPL,362,1519.0,C,77
1445,1473412325.212953,APPL,363,1672.0,C,77
1446,1473412325.495754,APPL,363,1672.0,A,77
1447,1473412325.520564,APPL,363,1672.0,D,77
1448,1473412325.584033,APPL,363,1672.0,B,77
1449,1473412326.361647,APPL,364,1513.0,B,77
1450,1473412326.415641,APPL,364,1513.0,D,77
1451,1473412326.482091,APPL,364,1513.0,A,77
1452,1473412326.602856,APPL,364,1513.0,C,77
1453,1473412327.201007,APPL,365,1661.0,D,77
1454,1473412327.317845,APPL,365,1661.0,B,77
1455,1473412327.361343,APPL,365,1661.0,A,77
1456,1473412327.487633,APPL,365,1661.0,C,77
1457,1473412328.266973,APPL,366,1658.0,C,77
1458,1473412328.315005,APPL,366,1658.0,A,77
1459,1473412328.464493,APPL,366,1658.0,B,77
1460,1473412328.487503,APPL,366,1658.0,D,77
1461,1473412329.322093,APPL,367,1608.0,B,77
1462,1473412329.521117,APPL,367,1608.0,A,77
1463,1473412329.521225,APPL,367,1608.0,D,77
1464,1473412329.58082,APPL,367,1608.0,C,77
1465,1473412330.270703,APPL,368,1595.0,D,77
1466,1473412330.353832,APPL,368,1595.0,B,77
1467,1473412330.563963,APPL,368,1595.0,C,77
1468,1473412330.578342,APPL,368,1595.0,A,77
1469,1473412331.299098,APPL,369,1560.0,D,77
1470,1473412331.412673,APPL,369,1560.0,B,77
1471,1473412331.435504,APPL,369,1560.0,A,77
1472,1473412331.494616,APPL,369,1560.0,C,77
1473,1473412332.353188,APPL,370,1647.0,D,77
1474,1473412332.385338,APPL,370,1647.0,C,77
1475,1473412332.395988,APPL,370,1647.0,A,77
1476,1473412332.555246,APPL,370,1647.0,B,77
1477,1473412333.357565,APPL,371,1616.0,C,77
1478,1473412333.389889,APPL,371,1616.0,A,77
1479,1473412333.547529,APPL,371,1616.0,B,77
1480,1473412333.590841,APPL,371,1616.0,D,77
1481,1473412334.35545,APPL,372,1615.0,A,77
1482,1473412334.386824,APPL,372,1615.0,D,77
1483,1473412334.545578,APPL,372,1615.0,B,77
1484,1473412334.558551,APPL,372,1615.0,C,77
1485,1473412335.321854,APPL,373,1609.0,A,77
1486,1473412335.332763,APPL,373,1609.0,B,77
1487,1473412335.427421,APPL,373,1609.0,D,77
1488,1473412335.558292,APPL,373,1609.0,C,77
1489,1473412336.307872,APPL,374,1642.0,C,77
1490,1473412336.376764,APPL,374,1642.0,A,77
1491,1473412336.469242,APPL,374,1642.0,B,77
1492,1473412336.544981,APPL,374,1642.0,D,77
1493,1473412337.116027,APPL,375,1592.0,D,77
1494,1473412337.223167,APPL,375,1592.0,C,77
1495,1473412337.365337,APPL,375,1592.0,A,77
1496,1473412337.514952,APPL,375,1592.0,B,77
1497,1473412338.310079,APPL,376,1643.0,D,77
1498,1473412338.423933,APPL,376,1643.0,C,77
1499,1473412338.44857,APPL,376,1643.0,B,77
1500,1473412338.508686,APPL,376,1643.0,A,77
1501,1473412339.264614,APPL,377,1698.0,C,77
1502,1473412339.327157,APPL,377,1698.0,B,77
1503,1473412339.485093,APPL,377,1698.0,A,77
1504,1473412339.593018,APPL,377,1698.0,D,77
1505,1473412340.33971,APPL,378,1555.0,C,77
1506,1473412340.427634,APPL,378,1555.0,B,77
1507,1473412340.493323,APPL,378,1555.0,D,77
1508,1473412340.536709,APPL,378,1555.0,A,77
1509,1473412341.263433,APPL,379,1623.0,C,77
1510,1473412341.310915,APPL,379,1623.0,B,77
1511,1473412341.372254,APPL,379,1623.0,A,77
1512,1473412341.385751,APPL,379,1623.0,D,77
1513,1473412342.304389,APPL,380,1612.0,A,77
1514,1473412342.329427,APPL,380,1612.0,D,77
1515,1473412342.410108,APPL,380,1612.0,B,77
1516,1473412342.446568,APPL,380,1612.0,C,77
1517,1473412343.27155,APPL,381,1516.0,C,77
1518,1473412343.309819,APPL,381,1516.0,B,77
1519,1473412343.36407,APPL,381,1516.0,A,77
1520,1473412343.57229,APPL,381,1516.0,D,77
1521,1473412344.341672,APPL,382,1691.0,C,77
1522,1473412344.445973,APPL,382,1691.0,A,77
1523,1473412344.59561,APPL,382,1691.0,B,77
1524,1473412344.600129,APPL,382,1691.0,D,77
1525,1473412345.264502,APPL,383,1646.0,C,77
1526,1473412345.292902,APPL,383,1646.0,D,77
1527,1473412345.461265,APPL,383,1646.0,B,77
1528,1473412345.514289,APPL,383,1646.0,A,77
1529,1473412346.222407,APPL,384,1590.0,D,77
1530,1473412346.417357,APPL,384,1590.0,A,77
1531,1473412346.468336,APPL,384,1590.0,C,77
1532,1473412346.506157,APPL,384,1590.0,B,77
1533,1473412347.435785,APPL,385,1545.0,C,77
1534,1473412347.511623,APPL,385,1545.0,D,77
1535,1473412347.535625,APPL,385,1545.0,B,77
1536,1473412347.536391,APPL,385,1545.0,A,77
1537,1473412348.273928,APPL,386,1645.0,D,77
1538,1473412348.415423,APPL,386,1645.0,A,77
1539,1473412348.539962,APPL,386,1645.0,B,77
1540,1473412348.550697,APPL,386,1645.0,C,77
1541,1473412349.133674,APPL,387,1591.0,D,77
1542,1473412349.302559,APPL,387,1591.0,C,77
1543,1473412349.393139,APPL,387,1591.0,B,77
1544,1473412349.453696,APPL,387,1591.0,A,77
1545,1473412350.396346,APPL,388,1641.0,A,77
1546,1473412350.400483,APPL,388,1641.0,C,77
1547,1473412350.58639,APPL,388,1641.0,B,77
1548,1473412350.602819,APPL,388,1641.0,D,77
1549,1473412351.316949,APPL,389,1673.0,A,77
1550,1473412351.388852,APPL,389,1673.0,D,77
1551,1473412351.52271,APPL,389,1673.0,B,77
1552,1473412351.547933,APPL,389,1673.0,C,77
1553,1473412352.266975,APPL,390,1509.0,D,77
1554,1473412352.33245,APPL,390,1509.0,A,77
1555,1473412352.516291,APPL,390,1509.0,C,77
1556,1473412352.552314,APPL,390,1509.0,B,77
1557,1473412353.331397,APPL,391,1548.0,B,77
1558,1473412353.34683,APPL,391,1548.0,C,77
1559,1473412353.451041,APPL,391,1548.0,D,77
1560,1473412353.498255,APPL,391,1548.0,A,77
1561,1473412354.227141,APPL,392,1546.0,D,77
1562,1473412354.332993,APPL,392,1546.0,C,77
1563,1473412354.388315,APPL,392,1546.0,A,77
1564,1473412354.395791,APPL,392,1546.0,B,77
1565,1473412355.36142,APPL,393,1500.0,A,77
1566,1473412355.446672,APPL,393,1500.0,C,77
1567,1473412355.450219,APPL,393,1500.0,D,77
1568,1473412355.501656,APPL,393,1500.0,B,77
1569,1473412356.373125,APPL,394,1627.0,A,77
1570,1473412356.387776,APPL,394,1627.0,B,77
1571,1473412356.466336,APPL,394,1627.0,D,77
1572,1473412356.520938,APPL,394,1627.0,C,77
1573,1473412357.340765,APPL,395,1611.0,C,77
1574,1473412357.390342,APPL,395,1611.0,B,77
1575,1473412357.412167,APPL,395,1611.0,A,77
1576,1473412357.53218,APPL,395,1611.0,D,77
1577,1473412358.259093,APPL,396,1659.0,D,77
1578,1473412358.273104,APPL,396,1659.0,C,77
1579,1473412358.395782,APPL,396,1659.0,B,77
1580,1473412358.416962,APPL,396,1659.0,A,77
1581,1473412359.230229,APPL,397,1625.0,C,77
1582,1473412359.348028,APPL,397,1625.0,D,77
1583,1473412359.520045,APPL,397,1625.0,A,77
1584,1473412359.530455,APPL,397,1625.0,B,77
1585,1473412360.360468,APPL,398,1505.0,B,77
1586,1473412360.506399,APPL,398,1505.0,C,77
1587,1473412360.53195,APPL,398,1505.0,D,77
1588,1473412360.548496,APPL,398,1505.0,A,77
1589,1473412361.432976,APPL,399,1681.0,A,77
1590,1473412361.471616,APPL,399,1681.0,B,77
1591,1473412361.531895,APPL,399,1681.0,D,77
1592,1473412361.54203,APPL,399,1681.0,C,77
1593,1473412362.228493,APPL,400,1506.0,D,77
1594,1473412362.25207,APPL,400,1506.0,C,77
1595,1473412362.488141,APPL,400,1506.0,A,77
1596,1473412362.491695,APPL,400,1506.0,B,77
1597,1473412363.280658,APPL,401,1693.0,D,77
1598,1473412363.425787,APPL,401,1693.0,C,77
1599,1473412363.455519,APPL,401,1693.0,A,77
1600,1473412363.462617,APPL,401,1693.0,B,77
1601,1473412364.280383,APPL,402,1669.0,C,77
1602,1473412364.444589,APPL,402,1669.0,D,77
1603,1473412364.515957,APPL,402,1669.0,B,77
1604,1473412364.564762,APPL,402,1669.0,A,77
1605,1473412365.26588,APPL,403,1664.0,C,77
1606,1473412365.346187,APPL,403,1664.0,D,77
1607,1473412365.491099,APPL,403,1664.0,A,77
1608,1473412365.546109,APPL,403,1664.0,B,77
1609,1473412366.301311,APPL,404,1552.0,C,77
1610,1473412366.337727,APPL,404,1552.0,D,77
1611,1473412366.433563,APPL,404,1552.0,B,77
1612,1473412366.562696,APPL,404,1552.0,A,77
1613,1473412367.41168,APPL,405,1513.0,A,77
1614,1473412367.469136,APPL,405,1513.0,C,77
1615,1473412367.552967,APPL,405,1513.0,D,77
1616,1473412367.603133,APPL,405,1513.0,B,77
1617,1473412368.131884,APPL,406,1528.0,D,77
1618,1473412368.315382,APPL,406,1528.0,C,77
1619,1473412368.35361,APPL,406,1528.0,B,77
1620,1473412368.467801,APPL,406,1528.0,A,77
1621,1473412369.106616,APPL,407,1690.0,D,77
1622,1473412369.391179,APPL,407,1690.0,A,77
1623,1473412369.401668,APPL,407,1690.0,C,77
1624,1473412369.560798,APPL,407,1690.0,B,77
1625,1473412370.15085,APPL,408,1529.0,D,77
1626,1473412370.48852,APPL,408,1529.0,A,77
1627,1473412370.49802,APPL,408,1529.0,B,77
1628,1473412370.50765,APPL,408,1529.0,C,77
1629,1473412371.345743,APPL,409,1664.0,D,77
1630,1473412371.35537,APPL,409,1664.0,C,77
1631,1473412371.445785,APPL,409,1664.0,A,77
1632,1473412371.473365,APPL,409,1664.0,B,77
1633,1473412372.212935,APPL,410,1686.0,D,77
1634,1473412372.40786,APPL,410,1686.0,A,77
1635,1473412372.484689,APPL,410,1686.0,C,77
1636,1473412372.495605,APPL,410,1686.0,B,77
1637,1473412373.290671,APPL,411,1565.0,C,77
1638,1473412373.324722,APPL,411,1565.0,A,77
1639,1473412373.433223,APPL,411,1565.0,B,77
1640,1473412373.509413,APPL,411,1565.0,D,77
1641,1473412374.276658,APPL,412,1655.0,D,77
1642,1473412374.318452,APPL,412,1655.0,A,77
1643,1473412374.43966,APPL,412,1655.0,B,77
1644,1473412374.455557,APPL,412,1655.0,C,77
1645,1473412375.13633,APPL,413,1689.0,D,77
1646,1473412375.382244,APPL,413,1689.0,C,77
1647,1473412375.446643,APPL,413,1689.0,A,77
1648,1473412375.481994,APPL,413,1689.0,B,77
